Reference;Region;Bioregion;WDepth;Specie;Genus;LifeForm;Core length;DBD;Mud;CaCO3;OM;Corg;;
121;W Australia;Temperate Southern Oceans;1.8;Posidonia australis;Posidonia spp.;Persistent;88;0.858019829;;;;0.760924616;-25.84263056;113.83585
121;W Australia;Temperate Southern Oceans;0.5;Posidonia australis;Posidonia spp.;Persistent;90;0.921732652;;;;0.801860979;-25.7719;113.8226667
121;W Australia;Temperate Southern Oceans;0.5;Posidonia australis;Posidonia spp.;Persistent;90;1.102016278;30.5305;;;0.709629043;-25.77231863;113.8236086
121;W Australia;Temperate Southern Oceans;0.5;Posidonia australis;Posidonia spp.;Persistent;90;0.929741253;;;;1.285290925;-25.77256246;113.825004
121;W Australia;Temperate Southern Oceans;1.4;Posidonia australis;Posidonia spp.;Persistent;96;1.244926702;;;;0.736181593;-32.2727203;115.6896413
121;W Australia;Temperate Southern Oceans;1.4;Posidonia australis;Posidonia spp.;Persistent;96;1.484892187;2.053080429;;;0.261757411;-32.27262303;115.689831
121;W Australia;Temperate Southern Oceans;1.4;Posidonia australis;Posidonia spp.;Persistent;96;1.33796829;;;;0.373157643;-32.27242198;115.6899166
121;W Australia;Temperate Southern Oceans;2.5;Posidonia australis;Posidonia spp.;Persistent;91;1.395027868;;;;0.19500764;-31.81131371;115.717261
121;W Australia;Temperate Southern Oceans;2.5;Posidonia australis;Posidonia spp.;Persistent;91;1.317767478;;;;0.21227508;-31.81147095;115.7167786
121;W Australia;Temperate Southern Oceans;2.5;Posidonia australis;Posidonia spp.;Persistent;91;1.263276662;2.26761325;;;0.192325245;-31.81157197;115.7162716
121;E Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;89;1.340874855;;;;0.597760428;-34.00926944;151.1880306
121;E Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;89;1.285866066;8.863468;;;0.821935619;-34.00942124;151.1882595
121;E Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;59;1.145098464;;;;1.185442931;-34.00933269;151.1876796
121;W Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;88.806;1.270830738;3.416581449;;;1.191658154;-35.091378359262002;117.949028423743
121;W Australia;Temperate Southern Oceans;6;Posidonia australis;Posidonia spp.;Persistent;40.5248;1.031773727;9.628775815;;;0.868494532;-32.193716666666603;115.747183333333
121;W Australia;Temperate Southern Oceans;4;Posidonia australis;Posidonia spp.;Persistent;40;1.18891012;1.635737145;;;0.525285477;-32.135899999999999;115.750466666666
121;W Australia;Temperate Southern Oceans;6;Posidonia australis;Posidonia spp.;Persistent;36;1.029725883;8.853976897;;;0.910447523;-32.193083333333298;115.747416666666
121;W Australia;Temperate Southern Oceans;4;Posidonia australis;Posidonia spp.;Persistent;43.265;1.277390236;1.926714853;;;0.821445968;-32.136000000000003;115.742483333333
121;W Australia;Temperate Southern Oceans;4;Posidonia australis;Posidonia spp.;Persistent;55.6652;1.439757378;2.014888044;;;0.942947685;-32.024652777777703;115.530191666666
121;W Australia;Temperate Southern Oceans;6;Posidonia australis;Posidonia spp.;Persistent;40.368;1.175483311;7.14999077;;;0.831551626;-32.193833329999997;115.7478167
121;W Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;72.13033205;1.064385039;0.14368162;;;0.740366402;-32.16010465;115.6713573
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;92.655;1.064385039;4.615079712;;;4.110389575;-34.98289343;117.974106
121;W Australia;Tropical Indo-Pacific;1;Ruppia spp.;Ruppia spp.;Colonising;97.4088;1.004694731;29.14850901;;;1.059620422;-23.97036667;113.6111333
121;W Australia;Tropical Indo-Pacific;1;Halodule spp.;Halodule spp.;Colonising;100.8495;0.821102726;51.5959423;;;1.049925302;-23.95986667;113.6362
121;W Australia;Tropical Indo-Pacific;1;Ruppia spp.;Ruppia spp.;Colonising;100.8865;0.92609448;28.30422144;;;0.903849587;-23.97411944;113.6180806
121;W Australia;Tropical Indo-Pacific;1;Ruppia spp.;Ruppia spp.;Colonising;99.49011317;0.84141096;43.00745964;;;0.989973604;-23.95981667;113.6362833
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;100.2212;0.964075365;13.51477533;;;1.56851839;-25.863516666666602;113.492766666666
121;W Australia;Tropical Indo-Pacific;1.5;Halodule spp.;Halodule spp.;Colonising;100.6768;1.352389916;17.99801479;;;0.776488944;-24.901578990610499;113.64183074564799
121;W Australia;Temperate Southern Oceans;3;mixed;mixed;Mixed;100.425;1.015810377;17.78031732;;;1.185358127;-25.889383333333299;113.841033333333
121;W Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;99.9151;0.740160629;24.61303073;;;1.546396055;-25.78701667;113.85161669999999
121;W Australia;Temperate Southern Oceans;2.5;Amphibolis spp.;Amphibolis spp.;Persistent;100.6848;1.267948133;2.170244403;;;0.45091266;-25.6914481025246;113.598644865776
121;W Australia;Temperate Southern Oceans;1.5;mixed;mixed;Mixed;100.9064;1.046447606;20.32732671;;;1.489610603;-25.620916666666599;113.58971666666601
121;W Australia;Temperate Southern Oceans;3.5;Amphibolis spp.;Amphibolis spp.;Persistent;78.743;1.186462956;4.487026845;;;0.509143295;-30.310414930080199;115.00810873573199
121;W Australia;Temperate Southern Oceans;2;Amphibolis spp.;Amphibolis spp.;Persistent;99.975;1.115774255;9.165947658;;;1.371877574;-26.054683333333301;113.3972
121;W Australia;Temperate Southern Oceans;2.5;Posidonia australis;Posidonia spp.;Persistent;100.2816;0.705084178;14.97728331;;;1.331631064;-25.974730555555499;114.124019444444
121;W Australia;Temperate Southern Oceans;3.5;Amphibolis spp.;Amphibolis spp.;Persistent;92.02835468;1.084364871;6.255562596;;;1.087209144;-30.3102526518609;115.007734696003
121;W Australia;Temperate Southern Oceans;3.5;Posidonia australis;Posidonia spp.;Persistent;100.2375;0.741308298;6.743360733;;;3.3505;-30.312294444444401;115.00051388888799
121;W Australia;Temperate Southern Oceans;1.5;Amphibolis spp.;Amphibolis spp.;Persistent;100.2708;0.734699933;7.231741042;;;3.127333189;-25.962649086669799;114.15606923114299
121;W Australia;Temperate Southern Oceans;4;mixed;mixed;Mixed;83.7366;0.860153548;18.59146105;;;4.313030303;-25.8893507238583;113.84085850127499
121;W Australia;Temperate Southern Oceans;2;Amphibolis spp.;Amphibolis spp.;Persistent;99.49011317;1.142313161;16.08322959;;;0.541736593;-26.054683333333301;113.3972
121;W Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;100.429;0.762672839;28.62851847;;;1.812556098;-25.786996151229399;113.851848512272
121;W Australia;Temperate Southern Oceans;3.5;Posidonia australis;Posidonia spp.;Persistent;97.00286034;0.854298577;;;;0.992967811;-30.312327594475601;115.00095290615801
121;W Australia;Temperate Southern Oceans;2.5;Amphibolis spp.;Amphibolis spp.;Persistent;103.2209924;0.620443962;;;;1.874534954;-25.978860000000001;114.06838
121;W Australia;Temperate Southern Oceans;4.00;Amphibolis spp.;Amphibolis spp.;Persistent;99.49011317;0.894184217;33.2165908;;;3.759197595;-25.849994;114.10203
121;E Australia;Tropical Indo-Pacific;1.00;Cymodocea spp.;Cymodocea spp.;Opportinistic;29.84703395;1.028986551;;;;0.709584955;-16.885833;145.775902
121;E Australia;Tropical Indo-Pacific;1.00;Cymodocea spp.;Cymodocea spp.;Opportinistic;29.84703395;1.027521614;;;;0.716179065;-16.885833;145.775902
121;E Australia;Tropical Indo-Pacific;1.00;Cymodocea spp.;Cymodocea spp.;Opportinistic;29.84703395;1.116678674;;;;0.665465386;-16.885833;145.775902
121;E Australia;Tropical Indo-Pacific;intertidal;Halodule spp.;Halodule spp.;Colonising;29.84703395;1.000228146;;;;0.518013386;-16.897363;145.812383
121;E Australia;Tropical Indo-Pacific;1.00;Halodule spp.;Halodule spp.;Colonising;29.84703395;0.750504323;;;;0.800608987;-16.897363;145.81227
121;E Australia;Tropical Indo-Pacific;1.00;Halodule spp.;Halodule spp.;Colonising;29.84703395;0.64221902;;;;0.815425982;-16.897363;145.81227
121;E Australia;Tropical Indo-Pacific;1.00;Halophila spp.;Halophila spp.;Colonising;29.84703395;0.905043228;;;;1.114103293;-16.91366713;145.7808617
121;E Australia;Tropical Indo-Pacific;1.00;Halophila spp.;Halophila spp.;Colonising;29.84703395;0.850048031;;;;1.446763289;-16.91366713;145.7808617
121;E Australia;Tropical Indo-Pacific;1.00;Halophila spp.;Halophila spp.;Colonising;29.84703395;0.7995317;;;;1.097601496;-16.91366713;145.7808617
121;E Australia;Tropical Indo-Pacific;1.00;mixed;mixed;Mixed;29.84703395;0.922682517;;;;0.397645962;-16.90368902;145.7922151
121;E Australia;Tropical Indo-Pacific;1.00;mixed;mixed;Mixed;29.84703395;1.012668108;;;;0.248051282;-16.90368902;145.7922151
121;E Australia;Tropical Indo-Pacific;1.00;mixed;mixed;Mixed;29.84703395;1.075876561;;;;0.287549285;-16.90368902;145.7922151
121;E Australia;Tropical Indo-Pacific;1.00;mixed;mixed;Mixed;29.84703395;1.029995197;;;;0.325941933;-16.90368902;145.7922151
121;E Australia;Tropical Indo-Pacific;1.00;mixed;mixed;Mixed;29.84703395;1.01639049;;;;0.34195207;-16.90368902;145.7922151
121;E Australia;Tropical Indo-Pacific;1.00;mixed;mixed;Mixed;29.84703395;1.117459174;;;;0.202352212;-16.90368902;145.7922151
121;E Australia;Tropical Indo-Pacific;1.00;Zostera spp.;Zostera spp.;Opportinistic;29.84703395;0.726104707;;;;1.199338855;-16.898357;145.812264
121;E Australia;Tropical Indo-Pacific;1.00;Zostera spp.;Zostera spp.;Opportinistic;29.84703395;0.786323247;;;;1.220023273;-16.898357;145.812264
121;E Australia;Tropical Indo-Pacific;1.00;Zostera spp.;Zostera spp.;Opportinistic;29.84703395;0.726116715;;;;1.34786073;-16.898357;145.812264
121;W Australia;Temperate Southern Oceans;10;Amphibolis spp.;Amphibolis spp.;Persistent;29.84703395;1.379057997;;;;0.151843935;-33.586968;115.30277
121;W Australia;Temperate Southern Oceans;10;Posidonia australis;Posidonia spp.;Persistent;29.84703395;1.335079868;;;;0.134604348;-33.62251639;115.3641734
121;W Australia;Temperate Southern Oceans;10;Posidonia australis;Posidonia spp.;Persistent;29.84703395;1.337175793;;;;0.20404723;-33.62251639;115.3641734
121;W Australia;Temperate Southern Oceans;10;Posidonia australis;Posidonia spp.;Persistent;29.84703395;0.958021134;;;;0.38429547;-33.62251639;115.3641734
121;W Australia;Temperate Southern Oceans;10;Posidonia australis;Posidonia spp.;Persistent;29.84703395;0.855595581;;;;0.395325118;-33.62251639;115.3641734
121;W Australia;Temperate Southern Oceans;10;Posidonia australis;Posidonia spp.;Persistent;29.84703395;0.848318924;;;;0.49164387;-33.62251639;115.3641734
121;W Australia;Temperate Southern Oceans;5;Amphibolis spp.;Amphibolis spp.;Persistent;29.84703395;1.365874159;;;;0.116720819;-33.601927;115.421896
121;W Australia;Temperate Southern Oceans;5;Amphibolis spp.;Amphibolis spp.;Persistent;29.84703395;1.47204611;;;;0.13532899;-33.601927;115.421896
121;W Australia;Temperate Southern Oceans;5;Amphibolis spp.;Amphibolis spp.;Persistent;29.84703395;1.382192603;;;;0.126429747;-33.601927;115.421896
121;W Australia;Temperate Southern Oceans;5;Posidonia australis;Posidonia spp.;Persistent;29.84703395;1.257228626;;;;0.129620477;-33.62251639;115.3641734
121;W Australia;Temperate Southern Oceans;5;Posidonia australis;Posidonia spp.;Persistent;29.84703395;1.412391931;;;;0.070373311;-33.62251639;115.3641734
121;W Australia;Temperate Southern Oceans;5;Posidonia australis;Posidonia spp.;Persistent;29.84703395;1.302545629;;;;0.087558636;-33.62251639;115.3641734
121;W Australia;Temperate Southern Oceans;0.5;Posidonia australis;Posidonia spp.;Persistent;29.84703395;1.133585495;;;;0.464431326;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;0.5;Posidonia australis;Posidonia spp.;Persistent;29.84703395;1.069788665;;;;0.499240511;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;0.5;Amphibolis spp.;Amphibolis spp.;Persistent;29.84703395;1.319152257;;;;0.22582654;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;0.5;Amphibolis spp.;Amphibolis spp.;Persistent;29.84703395;1.287043708;;;;0.282180651;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;0.5;Amphibolis spp.;Amphibolis spp.;Persistent;29.84703395;1.246817963;;;;0.241161107;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;1;Amphibolis spp.;Amphibolis spp.;Persistent;29.84703395;1.140057637;;;;0.477476181;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;1;Amphibolis spp.;Amphibolis spp.;Persistent;29.84703395;1.13215658;;;;0.467398367;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;1;Amphibolis spp.;Amphibolis spp.;Persistent;29.84703395;1.033945725;;;;0.537464125;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;1;Posidonia australis;Posidonia spp.;Persistent;29.84703395;0.883417387;;;;1.007329806;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;1;Posidonia australis;Posidonia spp.;Persistent;29.84703395;0.943587896;;;;0.842270234;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;1;Posidonia australis;Posidonia spp.;Persistent;29.84703395;1.008717579;;;;0.878556756;-25.9847605;113.784906
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;100.2625;1.197094922;3.645327034;;;1.939072935;-34.893914075499097;118.333254198674
121;E Australia;Temperate Southern Oceans;4.00;Posidonia australis;Posidonia spp.;Persistent;101.5133;0.861511855;3.57514913;;;0.930686564;-34.71692;138.45589
121;E Australia;Temperate Southern Oceans;4.00;Posidonia australis;Posidonia spp.;Persistent;98.7632;0.761547916;6.607778919;;;1.086079939;-34.71692;138.45589
121;E Australia;Temperate Southern Oceans;1.00;Zostera spp.;Zostera spp.;Opportinistic;99.9072;1.108398669;22.97781094;;;1.001623704;-34.71666667;138.45
121;E Australia;Temperate Southern Oceans;4.00;Posidonia australis;Posidonia spp.;Persistent;99.8602;0.915556944;4.137334783;;;0.862278644;-34.71692;138.45589
121;E Australia;Temperate Southern Oceans;4.00;Posidonia australis;Posidonia spp.;Persistent;100.3256;0.912601982;31.68880385;;;1.550255413;-33.11624;137.9668
121;E Australia;Temperate Southern Oceans;4.00;Posidonia australis;Posidonia spp.;Persistent;97.3952;0.76963209;30.44087826;;;1.344633417;-33.11624;137.9668
121;E Australia;Temperate Southern Oceans;4.00;Posidonia australis;Posidonia spp.;Persistent;100.246;1.006582366;27.2689907;;;1.319494316;-33.11624;137.9668
121;E Australia;Temperate Southern Oceans;2.00;Posidonia australis;Posidonia spp.;Persistent;102.3156;0.703147405;18.06261053;;;1.736666026;-33.55;137.9166667
121;E Australia;Temperate Southern Oceans;2.00;Posidonia australis;Posidonia spp.;Persistent;100.9923;0.866565502;13.07615091;;;1.681969307;-33.55;137.9166667
121;E Australia;Temperate Southern Oceans;5.00;Posidonia australis;Posidonia spp.;Persistent;96.7956;0.911731452;;;;1.381737739;-33.00828;137.60947
121;E Australia;Temperate Southern Oceans;5.00;Posidonia australis;Posidonia spp.;Persistent;100.467;1.074946008;5.087651892;;;0.498848974;-32.97958;137.67195
121;E Australia;Temperate Southern Oceans;5.00;Posidonia australis;Posidonia spp.;Persistent;102.5713;0.935012523;;;;0.883220402;-32.97958;137.67195
121;E Australia;Temperate Southern Oceans;5.00;Posidonia australis;Posidonia spp.;Persistent;100.8952;0.971040155;4.517242683;;;0.495651905;-33.00828;137.60947
121;E Australia;Temperate Southern Oceans;5.00;Posidonia australis;Posidonia spp.;Persistent;98.778;0.589639723;;;;1.281058725;-33.00828;137.60947
121;E Australia;Temperate Southern Oceans;5.00;Posidonia australis;Posidonia spp.;Persistent;101.9059;0.98533872;;;;1.281037685;-32.97958;137.67195
121;W Australia;Temperate Southern Oceans;0.00;Ruppia spp.;Ruppia spp.;Colonising;100.789;0.909737351;21.78021983;;;0.268321343;-33.65139722;115.3694528
121;W Australia;Temperate Southern Oceans;0.00;Ruppia spp.;Ruppia spp.;Colonising;100.0848;0.98171548;23.77460206;;;3.092064104;-33.62975959;115.4051816
121;W Australia;Temperate Southern Oceans;0.00;Ruppia spp.;Ruppia spp.;Colonising;100.905;1.121493832;8.437995633;;;1.914611809;-33.62220028;115.4106424
121;W Australia;Temperate Southern Oceans;0.00;Ruppia spp.;Ruppia spp.;Colonising;76.998;1.077242774;6.076670313;;;2.006621129;-33.59860897;115.4485608
121;W Australia;Temperate Southern Oceans;0.00;Ruppia spp.;Ruppia spp.;Colonising;95.9166;0.773271069;12.97295611;;;3.300597316;-33.61308168;115.4412939
121;E Australia;Temperate Southern Oceans;5.00;Posidonia australis;Posidonia spp.;Persistent;100.4484;0.990182394;4.588797179;;;0.48867699;-32.998170;137.62118
121;E Australia;Temperate Southern Oceans;5.00;Posidonia australis;Posidonia spp.;Persistent;100.0484;0.975879493;;;;0.519918086;-32.998170;137.62118
121;E Australia;Temperate Southern Oceans;5.00;Posidonia australis;Posidonia spp.;Persistent;101.2056;1.026133465;;;;0.489389594;-32.998170;137.62118
121;W Australia;Temperate Southern Oceans;3.00;Posidonia australis;Posidonia spp.;Persistent;100.2585;0.485360158;20.41986648;;;4.21608761;-34.967067;117.9612
121;E Australia;Tropical Indo-Pacific;0.00;Cymodocea spp.;Cymodocea spp.;Opportinistic;99.8019802;1.618333333;;;;0.476444444;-27.43638;153.42259
121;E Australia;Tropical Indo-Pacific;0.00;Cymodocea spp.;Cymodocea spp.;Opportinistic;45;1.773103615;;;;0.508111111;-27.43638;153.42259
121;E Australia;Tropical Indo-Pacific;0.00;Halophila spp.;Halophila spp.;Colonising;87.12871287;1.619375;;;;0.3559375;-27.42833333;153.355
121;E Australia;Tropical Indo-Pacific;0.00;Halophila spp.;Halophila spp.;Colonising;98.66666667;1.351875;;;;0.26725;-27.42833333;153.355
121;E Australia;Tropical Indo-Pacific;0.00;Halophila spp.;Halophila spp.;Colonising;53.92156863;1.584870948;;;;0.3693;-27.42833333;153.355
121;E Australia;Tropical Indo-Pacific;0.00;Zostera spp.;Zostera spp.;Opportinistic;70.73170732;1.498;;;;0.9769;-27.09;153.13
121;E Australia;Tropical Indo-Pacific;0.00;Zostera spp.;Zostera spp.;Opportinistic;80.95238095;1.43;;;;1.168583333;-27.09;153.13
121;E Australia;Tropical Indo-Pacific;0.00;Zostera spp.;Zostera spp.;Opportinistic;78.31325301;1.653076923;;;;0.725923077;-27.09;153.13
121;E Australia;Tropical Indo-Pacific;0.00;Zostera spp.;Zostera spp.;Opportinistic;65.19607843;1.983735214;;;;0.7806;-27.09;153.13
121;E Australia;Tropical Indo-Pacific;0.00;Zostera spp.;Zostera spp.;Opportinistic;99.64912281;1.425;;;;1.150625;-27.469957;153.194599
121;E Australia;Tropical Indo-Pacific;0.00;Zostera spp.;Zostera spp.;Opportinistic;100.6122449;1.874117647;;;;0.712380952;-27.469957;153.194599
121;E Australia;Tropical Indo-Pacific;0.00;Zostera spp.;Zostera spp.;Opportinistic;98.01801802;1.441176471;;;;0.780352941;-27.469957;153.194599
121;E Australia;Tropical Indo-Pacific;0.00;Zostera spp.;Zostera spp.;Opportinistic;100.3773585;1.37375;;;;0.6195625;-27.469957;153.194599
121;E Australia;Temperate Southern Oceans;0.50;Zostera spp.;Zostera spp.;Opportinistic;30;1.430185231;;;;0.931645304;-30.34972;153.100035
121;E Australia;Temperate Southern Oceans;0.50;Zostera spp.;Zostera spp.;Opportinistic;30;1.423269048;;;;0.616556119;-30.342061;153.096182
121;E Australia;Temperate Southern Oceans;0.50;Zostera spp.;Zostera spp.;Opportinistic;30;1.182068709;;;;1.577384116;-30.339679;153.097092
121;E Australia;Temperate Southern Oceans;0.50;Zostera spp.;Zostera spp.;Opportinistic;30;1.169333333;;;;1.451414258;-30.29935;153.124856
121;E Australia;Temperate Southern Oceans;0.50;Zostera spp.;Zostera spp.;Opportinistic;40;1.162113189;;;;0.336004396;-29.42595;153.342917
121;E Australia;Temperate Southern Oceans;5.00;Posidonia australis;Posidonia spp.;Persistent;74.9965;1.415630499;4.868853778;;;0.281354118;-34.87711;138.467
121;E Australia;Temperate Southern Oceans;5.00;Zostera spp.;Zostera spp.;Opportinistic;101.8642;1.236351043;3.104246522;;;0.313741596;-34.90079;138.48076
121;E Australia;Temperate Southern Oceans;6.00;Amphibolis spp.;Amphibolis spp.;Persistent;50;1.337855542;2.546677857;;;0.288822741;-34.87714;138.47473
121;E Australia;Temperate Southern Oceans;1.00;Posidonia australis;Posidonia spp.;Persistent;43.7672;0.467439939;67.0462;;;3.573336859;-33.119372;138.030581
121;E Australia;Temperate Southern Oceans;1.00;Posidonia australis;Posidonia spp.;Persistent;48.76;0.661209803;54.60688;;;1.600891849;-33.111608;137.990756
121;E Australia;Temperate Southern Oceans;4.00;Posidonia australis;Posidonia spp.;Persistent;41.1439;0.572592896;53.21338;;;1.949683731;-33.131158;137.957453
121;E Australia;Temperate Southern Oceans;3.00;Posidonia australis;Posidonia spp.;Persistent;37.6958;0.872032824;19.90121818;;;0.893678931;-33.119947;137.920717
121;E Australia;Temperate Southern Oceans;2.50;Posidonia australis;Posidonia spp.;Persistent;37.6891;0.801323813;15.28436364;;;1.000359518;-33.135758;137.892222
121;E Australia;Temperate Southern Oceans;1.50;Posidonia australis;Posidonia spp.;Persistent;50.687;0.454026951;70.3742;;;3.289247119;-33.142083;137.916939
121;E Australia;Temperate Southern Oceans;1.00;Posidonia australis;Posidonia spp.;Persistent;44.93255;0.616407288;54.17116;;;2.097817821;-33.157319;137.904581
121;E Australia;Temperate Southern Oceans;3.00;Posidonia australis;Posidonia spp.;Persistent;43.203;1.017860688;11.92748909;;;0.439968214;-33.139208;137.858575
121;E Australia;Temperate Southern Oceans;1.50;Posidonia australis;Posidonia spp.;Persistent;41.68;0.676071689;44.63692727;;;1.75105425;-33.167953;137.858233
121;E Australia;Temperate Southern Oceans;2.00;Posidonia australis;Posidonia spp.;Persistent;39.0755;0.937027852;10.1424575;;;0.871379664;-33.144833;137.858917
